customer_id,customer_name,email,phone,plan_id,plan_name,plan_price,meals_per_day,signup_date,is_active,loyalty_tier,loyalty_points,lifetime_loyalty_points,rfm_segment,recency_score,frequency_score,monetary_score,total_orders,total_spend,last_order_date,days_since_last_order,customer_lifespan_days
CUST-00573,Morgan Lloyd,bowmanjoel@example.net,(732)655-3983,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-06,True,GOLD,4382,4382,LOYAL,3,4,4,18,439.64,2026-01-20,63,226
CUST-00618,Jennifer Clark,deanna27@example.org,2382862175,PLAN-BM,Basic Monthly,49.99,1,2025-09-05,True,GOLD,1739,2360,POTENTIAL,3,1,1,10,236.75,2026-01-20,63,223
CUST-00619,Richard Rivers,scottjennifer@example.org,5697358824,PLAN-BM,Basic Monthly,49.99,1,2025-11-19,True,GOLD,2938,2938,CHURNED,1,1,1,12,294.73,2026-01-06,77,215
CUST-00629,Holly Hoffman,russellkelley@example.com,+1-826-989-9962,PLAN-PPO,Pay-Per-Order,0.0,0,2025-06-09,True,GOLD,3424,3424,AT_RISK,1,3,2,16,343.69,2026-01-04,79,200
CUST-00655,Krystal Hamilton,gordonjason@example.com,288-219-5977x21688,PLAN-PM,Premium Monthly,89.99,2,2025-11-02,True,PLATINUM,4340,5420,CHAMPION,5,5,5,20,543.57,2026-01-28,55,235
CUST-00657,Nathan Woods,brownandrea@example.net,582-432-2041x4474,PLAN-CM,Corporate Monthly,149.99,3,2025-12-31,True,GOLD,2548,2894,NEW_CUSTOMER,4,1,1,11,290.23,2026-01-26,57,165
CUST-00665,Melissa Garcia,phernandez@example.net,919-496-4338x5324,PLAN-CM,Corporate Monthly,149.99,3,2025-12-21,True,GOLD,3493,3493,NEW_CUSTOMER,5,1,2,12,350.18,2026-01-29,54,196
CUST-00667,Debra Rivera,tmorales@example.net,853-353-6597x466,PLAN-PM,Premium Monthly,89.99,2,2025-12-14,True,GOLD,3202,3202,NEW_CUSTOMER,4,2,2,13,321.21,2026-01-27,56,236
CUST-00678,John Moore,gomezmegan@example.net,688.821.7648,PLAN-PM,Premium Monthly,89.99,2,2025-08-21,True,GOLD,3194,4100,LOYAL,4,5,3,20,411.56,2026-01-24,59,234
CUST-00682,Raymond Thompson,hicksjustin@example.com,297.756.1547,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-08,True,GOLD,4227,4227,AT_RISK,2,4,4,18,424.14,2026-01-11,72,222
CUST-00732,Martha Schmidt,robertday@example.org,6136651034,PLAN-BM,Basic Monthly,49.99,1,2025-12-13,True,GOLD,2386,3052,POTENTIAL,3,2,2,13,306.22,2026-01-20,63,232
CUST-00743,Joseph Spencer,bperez@example.net,652.611.8968,PLAN-PPO,Pay-Per-Order,0.0,0,2025-10-26,True,PLATINUM,5345,5345,LOYAL,3,5,5,20,536.01,2026-01-21,62,221
CUST-00759,Shannon Hall,carrjennifer@example.com,372.504.4100x794,PLAN-CM,Corporate Monthly,149.99,3,2025-06-15,True,GOLD,2492,4453,CHAMPION,5,4,4,17,446.56,2026-01-30,53,220
CUST-00760,Richard Larsen,browntimothy@example.net,612-824-8709x8726,PLAN-PM,Premium Monthly,89.99,2,2025-07-05,True,GOLD,2170,2988,NEW_CUSTOMER,5,1,1,12,299.71,2026-01-31,52,229
CUST-00817,Christian Brooks,maurice01@example.net,001-535-545-0369x888,PLAN-BM,Basic Monthly,49.99,1,2025-07-23,True,GOLD,2922,4357,CHAMPION,5,4,4,18,437.11,2026-01-29,54,232
CUST-00826,Patrick Adams,lmartinez@example.org,(443)755-1962x822,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-26,True,GOLD,4664,4664,CHAMPION,5,5,4,21,468.02,2026-01-29,54,223
CUST-00835,Richard Flynn,carmstrong@example.net,001-602-954-8536x268,PLAN-PM,Premium Monthly,89.99,2,2025-07-17,True,GOLD,2068,2403,CHURNED,1,1,1,12,241.27,2026-01-07,76,215
CUST-00861,Marc Fletcher,brianwhite@example.com,609.876.6919,PLAN-BM,Basic Monthly,49.99,1,2025-08-03,True,GOLD,2228,3885,AT_RISK,2,5,3,20,390.12,2026-01-08,75,209
CUST-00874,Julie Smith,xcrane@example.net,347-708-2317x146,PLAN-BM,Basic Monthly,49.99,1,2025-08-07,True,GOLD,3351,4505,CHAMPION,4,5,4,20,452.09,2026-01-24,59,215
CUST-00877,Anita Schultz,mary98@example.net,503-290-9120,PLAN-PM,Premium Monthly,89.99,2,2025-11-04,True,GOLD,2537,2934,POTENTIAL,3,1,1,11,294.22,2026-01-22,61,227
CUST-00960,Sean Fox,zoe99@example.com,3045108479,PLAN-PPO,Pay-Per-Order,0.0,0,2025-09-23,True,GOLD,4107,4107,LOYAL,3,4,3,18,412.1,2026-01-18,65,218
CUST-00963,Betty Johnson,mayemily@example.net,906.335.7803,PLAN-BM,Basic Monthly,49.99,1,2025-08-01,True,GOLD,3062,3647,CHURNED,1,2,2,13,365.69,2026-01-05,78,213
CUST-01001,David Williams,cookkristina@example.net,815-201-0162,PLAN-BM,Basic Monthly,49.99,1,2025-10-27,True,GOLD,3043,3522,CHURNED,2,2,2,13,353.15,2026-01-10,73,200
CUST-01009,Charles Grant,burgessdonald@example.com,+1-937-965-0167x671,PLAN-CM,Corporate Monthly,149.99,3,2025-10-11,True,PLATINUM,5148,6693,CHAMPION,5,5,5,22,670.9,2026-01-30,53,240
CUST-01025,Michael Mills,mwalker@example.net,001-555-745-1460x919,PLAN-BM,Basic Monthly,49.99,1,2025-11-20,True,GOLD,3676,4670,LOYAL,3,5,4,20,468.52,2026-01-20,63,213
CUST-01034,Richard Wilson,howardannette@example.net,670.674.5991x530,PLAN-CM,Corporate Monthly,149.99,3,2025-07-17,True,PLATINUM,6150,7742,CHAMPION,5,5,5,28,776.32,2026-01-29,54,232
CUST-01044,Brent Evans,brookskenneth@example.org,296-686-3647,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-20,True,GOLD,2875,2875,NEW_CUSTOMER,5,1,1,10,288.21,2026-01-28,55,240
CUST-01047,Brianna Davis,gjackson@example.org,271-983-0181x796,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-20,True,GOLD,3507,3507,NEW_CUSTOMER,4,2,2,13,351.7,2026-01-26,57,237
CUST-01062,Cynthia Medina,carrollchristopher@example.org,+1-883-890-9342x4240,PLAN-BM,Basic Monthly,49.99,1,2025-11-13,True,GOLD,2759,3620,AT_RISK,1,3,2,15,363.17,2026-01-06,77,196
CUST-01066,Jimmy Lang,adamgill@example.net,842-988-7344x96686,PLAN-BM,Basic Monthly,49.99,1,2025-08-26,True,GOLD,2091,3410,CHURNED,1,2,2,15,342.18,2025-12-16,98,198
CUST-01093,Angelica Smith,ashley25@example.com,(228)970-3220,PLAN-PPO,Pay-Per-Order,0.0,0,2025-10-01,True,GOLD,2494,2494,NEW_CUSTOMER,5,1,1,11,250.26,2026-01-28,55,231
CUST-01103,Mark Miller,wmorris@example.net,001-359-628-9748x741,PLAN-BM,Basic Monthly,49.99,1,2025-07-02,True,GOLD,4169,4961,CHAMPION,5,5,5,19,497.55,2026-01-28,55,223
CUST-01135,Jose Walters,aknight@example.org,997-217-7170x30568,PLAN-BM,Basic Monthly,49.99,1,2025-06-19,True,GOLD,1551,2826,CHURNED,2,2,1,14,283.72,2026-01-17,66,219
CUST-01141,Olivia Carpenter,sue68@example.com,001-860-966-9926x138,PLAN-CM,Corporate Monthly,149.99,3,2025-12-19,True,PLATINUM,4718,5291,CHAMPION,4,4,5,19,530.53,2026-01-26,57,227
CUST-01170,Robert Thompson,tinaortiz@example.org,(816)321-8563x52007,PLAN-PM,Premium Monthly,89.99,2,2025-12-09,True,GOLD,2705,3740,LOYAL,4,3,3,15,375.12,2026-01-26,57,233
CUST-01221,Barbara Copeland,nathan32@example.org,+1-680-958-8377x4354,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-04,True,SILVER,1240,1240,CHURNED,1,1,1,5,124.38,2025-12-21,93,192
CUST-01225,Kyle Haas,rodriguezjacob@example.com,001-983-604-5762,PLAN-BM,Basic Monthly,49.99,1,2025-09-03,True,GOLD,2243,2829,CHURNED,1,1,1,11,283.75,2026-01-07,76,194
CUST-01226,Ashley Osborn,dunntiffany@example.com,897.201.5221x33689,PLAN-PM,Premium Monthly,89.99,2,2025-08-09,True,GOLD,2899,4541,CHURNED,1,2,4,14,455.11,2026-01-06,77,214
CUST-01245,Alexis Smith,robert77@example.com,001-806-212-9889x728,PLAN-CM,Corporate Monthly,149.99,3,2025-09-26,True,PLATINUM,3909,5370,CHAMPION,4,5,5,20,538.52,2026-01-26,57,202
CUST-01310,Morgan Ellison,lwalton@example.org,(607)409-8348,PLAN-BM,Basic Monthly,49.99,1,2025-09-21,True,GOLD,3836,4297,AT_RISK,2,4,4,18,431.09,2026-01-14,69,222
CUST-01323,Daniel Rhodes,mperez@example.com,+1-759-840-3895x546,PLAN-BM,Basic Monthly,49.99,1,2025-12-12,True,GOLD,3108,4202,CHAMPION,4,4,4,18,421.57,2026-01-25,58,238
CUST-01338,Carol Wilson,pwilliams@example.org,+1-211-423-9933,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-08,True,GOLD,4167,4167,AT_RISK,1,4,3,18,418.1,2025-12-31,83,195
CUST-01359,Dylan Clark,hooperjessica@example.net,836.887.4777x40703,PLAN-BM,Basic Monthly,49.99,1,2025-12-16,True,PLATINUM,3772,5182,AT_RISK,2,5,5,23,520.05,2026-01-12,71,217
CUST-01371,Robert Cross,lsmith@example.com,556.788.8861x08597,PLAN-BM,Basic Monthly,49.99,1,2025-10-23,True,GOLD,3253,3432,NEW_CUSTOMER,4,2,2,13,344.19,2026-01-25,58,160
CUST-01372,Mrs. Sandra Knapp,maria36@example.com,870-626-3276x765,PLAN-PPO,Pay-Per-Order,0.0,0,2025-09-16,True,GOLD,4429,4429,AT_RISK,1,5,4,21,444.55,2026-01-06,77,201
CUST-01382,Debra Crawford,wrose@example.net,+1-847-784-8303x4857,PLAN-CM,Corporate Monthly,149.99,3,2025-12-07,True,GOLD,1382,2162,NEW_CUSTOMER,5,1,1,8,216.81,2026-01-29,54,177
CUST-01419,David Hooper,kathrynsmith@example.com,001-654-537-0098x416,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-23,True,GOLD,4607,4607,CHAMPION,5,4,4,18,462.07,2026-01-31,52,239
CUST-01432,Michael Brown,kimberly74@example.com,511.428.2699x34517,PLAN-CM,Corporate Monthly,149.99,3,2025-11-28,True,GOLD,2777,2777,NEW_CUSTOMER,4,2,1,13,278.76,2026-01-26,57,238
CUST-01453,Jeffery Lane,emilycurtis@example.com,947.705.0707,PLAN-PPO,Pay-Per-Order,0.0,0,2025-06-16,True,GOLD,4470,4470,LOYAL,4,3,4,15,448.07,2026-01-28,55,196
CUST-01474,Peter Nelson,michaeljames@example.net,740.653.6251x2311,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-23,True,PLATINUM,5200,5200,AT_RISK,1,5,5,20,521.55,2026-01-06,77,218
CUST-01475,Kevin Mora,bowmananthony@example.org,613.469.3005x2214,PLAN-PM,Premium Monthly,89.99,2,2025-06-24,True,PLATINUM,3859,5117,CHAMPION,4,5,5,23,513.55,2026-01-26,57,221
CUST-01515,Wendy Hampton,banderson@example.net,376-929-3684x2685,PLAN-PPO,Pay-Per-Order,0.0,0,2025-10-07,True,GOLD,3689,3689,POTENTIAL,5,3,2,16,370.18,2026-01-29,54,225
CUST-01535,Richard Simmons,ysparks@example.com,001-623-825-7273,PLAN-BM,Basic Monthly,49.99,1,2025-08-11,True,PLATINUM,4500,6049,CHAMPION,5,5,5,26,606.86,2026-01-28,55,234
CUST-01537,Nicholas Hughes,bairdmolly@example.com,(688)668-8792,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-18,True,GOLD,4046,4046,POTENTIAL,3,2,3,14,405.61,2026-01-22,61,232
CUST-01592,Paul Hughes,vfowler@example.net,(451)461-1339x563,PLAN-PM,Premium Monthly,89.99,2,2025-09-30,True,GOLD,4509,4796,AT_RISK,1,4,4,19,481.07,2025-12-28,86,209
CUST-01596,Richard Thompson,gutierrezmichael@example.com,657.375.6942,PLAN-BM,Basic Monthly,49.99,1,2025-11-21,True,PLATINUM,5152,6704,CHAMPION,5,5,5,21,671.9,2026-01-31,52,239
CUST-01616,Julie Robinson,sallen@example.net,+1-739-670-2663x8207,PLAN-BM,Basic Monthly,49.99,1,2025-09-29,True,GOLD,1974,3230,AT_RISK,2,3,2,15,324.18,2026-01-08,75,203
CUST-01646,Leonard Suarez,katelynrobinson@example.org,+1-453-995-2608x853,PLAN-BM,Basic Monthly,49.99,1,2025-08-22,True,GOLD,3778,4575,AT_RISK,1,3,4,15,458.59,2025-12-26,88,202
CUST-01665,Tiffany Brennan,xneal@example.org,001-437-984-9531,PLAN-BM,Basic Monthly,49.99,1,2025-06-19,True,GOLD,3125,3437,NEW_CUSTOMER,5,2,2,13,344.7,2026-01-29,54,209
CUST-01667,Robert Anderson,rebecca70@example.net,+1-681-201-4812x9719,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-12,True,GOLD,2856,2856,CHURNED,2,2,1,14,286.73,2026-01-11,72,195
CUST-01721,James Rogers,zwilliams@example.com,955.495.7354x1057,PLAN-BM,Basic Monthly,49.99,1,2025-09-03,True,GOLD,1074,2923,NEW_CUSTOMER,5,1,1,12,293.22,2026-01-29,54,206
CUST-01742,Anthony Sanders,robertzhang@example.org,(447)889-2251,PLAN-CM,Corporate Monthly,149.99,3,2025-07-21,True,GOLD,3579,4548,CHAMPION,5,4,4,17,456.05,2026-01-29,54,242
CUST-01757,Audrey Carter,virginia46@example.com,213.871.7419,PLAN-BM,Basic Monthly,49.99,1,2025-07-26,True,GOLD,3264,3775,CHURNED,2,2,3,15,378.65,2026-01-18,65,212
CUST-01770,Roger Erickson,aprilcooper@example.com,462-971-4134,PLAN-BM,Basic Monthly,49.99,1,2025-09-15,True,SILVER,1449,1449,CHURNED,1,1,1,6,145.36,2025-10-17,158,106
CUST-01776,Luke Martinez,colemanstacey@example.net,(926)308-0993,PLAN-PM,Premium Monthly,89.99,2,2025-12-23,True,GOLD,2601,3506,NEW_CUSTOMER,5,2,2,14,351.65,2026-01-30,53,230
CUST-01781,Gabrielle Robinson,tracybarber@example.org,503-277-9170x379,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-29,True,GOLD,4294,4294,LOYAL,3,3,4,16,430.61,2026-01-20,63,225
CUST-01798,Caitlyn Mcfarland,oanderson@example.net,001-627-469-5887x089,PLAN-PM,Premium Monthly,89.99,2,2025-11-14,True,GOLD,2782,3541,NEW_CUSTOMER,5,2,2,14,355.18,2026-01-30,53,241
CUST-01826,Sheri Jackson,mossraymond@example.org,903.855.9591x516,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-17,True,GOLD,4285,4285,AT_RISK,1,5,4,20,430.08,2026-01-05,78,214
CUST-01827,Jason Haas,wliu@example.net,(436)402-5368x7320,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-09,True,GOLD,3705,3705,CHURNED,2,2,3,15,371.64,2026-01-17,66,212
CUST-01853,Scott Wyatt,richardsryan@example.com,+1-709-610-0916x659,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-02,True,PLATINUM,6683,6683,CHAMPION,5,5,5,27,670.36,2026-01-31,52,243
CUST-01936,Kelli Lee,kathrynlawrence@example.org,604.950.3083x49116,PLAN-PM,Premium Monthly,89.99,2,2025-09-29,True,GOLD,3574,4572,CHAMPION,5,4,4,18,458.56,2026-01-30,53,231
CUST-01943,Elizabeth Rivera,jasonwest@example.net,+1-261-873-2776,PLAN-PM,Premium Monthly,89.99,2,2025-06-28,True,GOLD,1664,3051,NEW_CUSTOMER,5,2,2,14,306.27,2026-01-28,55,195
CUST-01952,Kyle Park,dixonkelly@example.org,001-669-475-7554x606,PLAN-CM,Corporate Monthly,149.99,3,2025-08-02,True,GOLD,3692,3692,POTENTIAL,3,2,3,13,370.18,2026-01-18,65,231
CUST-01958,Larry Cook,livingstonamanda@example.net,001-644-338-8269x769,PLAN-PM,Premium Monthly,89.99,2,2025-11-21,True,PLATINUM,3884,5559,CHAMPION,4,5,5,21,557.48,2026-01-26,57,225
CUST-01977,Heather Maddox,kathleen87@example.net,(980)595-7283,PLAN-BM,Basic Monthly,49.99,1,2025-06-16,True,PLATINUM,4495,5379,CHAMPION,5,5,5,21,539.54,2026-01-29,54,225
CUST-00008,Kelly Rowe,kaylagarcia@example.net,+1-923-207-6810x4091,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-15,True,PLATINUM,5090,5090,AT_RISK,2,5,5,20,510.54,2026-01-13,70,218
CUST-00013,Gregory Andrews,sullivanjennifer@example.org,981-848-7696x39382,PLAN-PM,Premium Monthly,89.99,2,2025-11-28,True,PLATINUM,4971,5465,CHAMPION,4,5,5,25,548.49,2026-01-27,56,231
CUST-00015,Andrea Rodriguez,pmurphy@example.net,6138290227,PLAN-BM,Basic Monthly,49.99,1,2025-07-08,True,PLATINUM,4451,5269,LOYAL,3,5,5,21,528.55,2026-01-19,64,231
CUST-00030,Karen Bradley,mathew46@example.org,+1-515-685-1743x2806,PLAN-PM,Premium Monthly,89.99,2,2025-12-22,True,GOLD,2747,4036,LOYAL,4,4,3,19,405.17,2026-01-26,57,230
CUST-00057,Karen Benson,brooksjessica@example.org,729-802-5725x204,PLAN-PM,Premium Monthly,89.99,2,2025-12-03,True,GOLD,2739,3661,POTENTIAL,3,2,2,14,367.12,2026-01-20,63,214
CUST-00060,Karen Collins,don79@example.net,001-352-840-1322x342,PLAN-CM,Corporate Monthly,149.99,3,2025-11-23,True,GOLD,2536,3250,POTENTIAL,3,3,2,15,326.17,2026-01-21,62,230
CUST-00069,Phillip Carroll,rkeller@example.net,001-977-882-8064,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-06,True,GOLD,3931,3931,CHURNED,1,2,3,14,394.19,2025-12-27,87,202
CUST-00105,Kelly Jones,leroy26@example.org,(202)690-8466x8455,PLAN-BM,Basic Monthly,49.99,1,2025-11-12,True,GOLD,2716,3335,POTENTIAL,3,3,2,15,334.68,2026-01-22,61,231
CUST-00121,Thomas Lynch,valenzuelaemily@example.com,+1-376-781-1807,PLAN-PM,Premium Monthly,89.99,2,2025-12-13,True,GOLD,2919,4186,LOYAL,3,4,3,19,420.11,2026-01-23,60,221
CUST-00133,Susan Ward,gonzalezjustin@example.org,425-883-2302x410,PLAN-PM,Premium Monthly,89.99,2,2025-09-03,True,GOLD,1597,3090,POTENTIAL,5,3,2,15,310.22,2026-01-30,53,240
CUST-00151,Jeffrey Hall,kellyglenn@example.com,+1-550-863-7314x9501,PLAN-CM,Corporate Monthly,149.99,3,2025-12-17,True,GOLD,4047,4469,LOYAL,5,3,4,16,448.13,2026-01-31,52,234
CUST-00162,Jason Roberts,xjackson@example.org,001-223-472-8179x323,PLAN-PM,Premium Monthly,89.99,2,2025-11-13,True,GOLD,3888,4156,CHURNED,2,2,3,14,416.65,2026-01-08,75,212
CUST-00164,Antonio Walton,ortegakristina@example.org,938-706-9847,PLAN-BM,Basic Monthly,49.99,1,2025-10-22,True,GOLD,3165,3889,AT_RISK,1,3,3,16,390.14,2025-12-10,104,167
CUST-00218,Jasmine Clark,rubioashley@example.com,702-448-1717,PLAN-BM,Basic Monthly,49.99,1,2025-12-08,True,GOLD,3388,4191,LOYAL,3,4,3,19,420.59,2026-01-18,65,231
CUST-00299,Dr. Jennifer Robbins,laurie55@example.com,883.900.0818,PLAN-PPO,Pay-Per-Order,0.0,0,2025-09-23,True,GOLD,4542,4542,LOYAL,3,4,4,18,455.59,2026-01-23,60,226
CUST-00305,Cameron Smith,martinsamuel@example.org,8672287286,PLAN-PM,Premium Monthly,89.99,2,2025-08-31,True,GOLD,1286,3390,POTENTIAL,5,3,2,15,340.15,2026-01-31,52,174
CUST-00331,Philip Kim,joshuapowers@example.net,(724)340-6306x2447,PLAN-PM,Premium Monthly,89.99,2,2025-08-20,True,GOLD,3281,4621,AT_RISK,1,4,4,19,463.6,2025-12-20,94,197
CUST-00335,Victoria Werner,nbell@example.com,+1-945-951-5888x636,PLAN-PM,Premium Monthly,89.99,2,2025-12-03,True,GOLD,2087,2803,NEW_CUSTOMER,5,1,1,12,281.23,2026-01-28,55,240
CUST-00351,Pamela Smith,abrown@example.com,+1-827-740-3344x5056,PLAN-BM,Basic Monthly,49.99,1,2025-08-05,True,GOLD,2815,3774,LOYAL,5,3,3,16,378.68,2026-01-28,55,230
CUST-00359,Mary Harris,rogernelson@example.org,001-850-527-1607x360,PLAN-PM,Premium Monthly,89.99,2,2025-12-04,True,PLATINUM,3351,5011,CHAMPION,4,4,5,19,502.51,2026-01-24,59,185
CUST-00411,Mrs. Lisa Garza,michaelking@example.net,780-275-2034x476,PLAN-BM,Basic Monthly,49.99,1,2025-08-15,True,GOLD,1655,2120,CHURNED,1,1,1,10,212.8,2025-12-26,88,202
CUST-00414,Ashley Jones,calvin93@example.org,700-359-1297,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-21,True,PLATINUM,5462,5462,CHAMPION,4,4,5,18,547.48,2026-01-27,56,214
CUST-00416,Kathleen Mccarthy,rroberts@example.net,4725801234,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-22,True,GOLD,3678,3678,AT_RISK,1,3,2,17,369.18,2026-01-05,78,213
CUST-00432,Caitlin Harris,matthew54@example.com,447-307-9863,PLAN-BM,Basic Monthly,49.99,1,2025-09-28,True,GOLD,3572,4983,LOYAL,3,3,5,17,499.52,2026-01-21,62,215
CUST-00480,Ashlee Miller,hernandezroy@example.org,001-320-207-2024x559,PLAN-PPO,Pay-Per-Order,0.0,0,2025-10-05,True,PLATINUM,5439,5439,CHAMPION,4,5,5,21,545.46,2026-01-27,56,238
CUST-00500,Chad Beltran,sbartlett@example.com,891.564.9701,PLAN-CM,Corporate Monthly,149.99,3,2025-11-24,True,GOLD,1827,3819,LOYAL,5,3,3,16,383.12,2026-01-30,53,241
CUST-00520,Jamie Fields,wardzachary@example.net,(566)791-3624,PLAN-CM,Corporate Monthly,149.99,3,2025-10-20,True,GOLD,3541,4198,LOYAL,4,3,4,17,421.12,2026-01-27,56,234
CUST-00537,Jody Scott,richardharper@example.net,+1-669-496-4899x718,PLAN-PM,Premium Monthly,89.99,2,2025-12-18,True,PLATINUM,5072,5436,CHAMPION,4,5,5,24,545.48,2026-01-26,57,222
CUST-00568,Damon Schultz,evelyncampbell@example.com,689.866.9972x73677,PLAN-PM,Premium Monthly,89.99,2,2025-08-12,True,GOLD,2887,3281,NEW_CUSTOMER,4,2,2,14,329.22,2026-01-24,59,236
CUST-00576,Richard Roy,glenware@example.com,001-787-497-8889x753,PLAN-PM,Premium Monthly,89.99,2,2025-11-17,True,GOLD,3066,4109,LOYAL,3,3,3,16,412.11,2026-01-23,60,202
CUST-00587,Ryan Taylor,steven01@example.org,+1-501-381-0306,PLAN-CM,Corporate Monthly,149.99,3,2025-12-20,True,GOLD,3795,4527,AT_RISK,2,4,4,18,454.06,2026-01-17,66,214
CUST-00641,Wanda Davies,sarah83@example.net,925-936-4628x0550,PLAN-BM,Basic Monthly,49.99,1,2025-07-12,True,GOLD,2873,3163,CHURNED,1,1,2,12,317.19,2025-12-20,94,179
CUST-00666,Holly Young,joseharris@example.org,001-931-815-8760x545,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-08,True,GOLD,4714,4714,LOYAL,4,3,4,16,472.56,2026-01-27,56,233
CUST-00673,Aaron Ramirez,brewerbrandon@example.net,001-252-478-1055x800,PLAN-PM,Premium Monthly,89.99,2,2025-08-27,True,PLATINUM,4050,5156,CHAMPION,5,5,5,19,517.06,2026-01-30,53,234
CUST-00699,John Lopez,turnermckenzie@example.org,(638)850-2289,PLAN-BM,Basic Monthly,49.99,1,2025-09-02,True,GOLD,1704,2753,NEW_CUSTOMER,5,1,1,12,276.23,2026-01-29,54,230
CUST-00734,Patricia Lopez,davidsmith@example.org,647.604.7476,PLAN-PM,Premium Monthly,89.99,2,2025-06-30,True,GOLD,1128,2035,NEW_CUSTOMER,5,1,1,10,204.3,2026-01-28,55,236
CUST-00736,Brandon Melton,xyoung@example.net,(777)726-4883,PLAN-PM,Premium Monthly,89.99,2,2025-06-28,True,PLATINUM,5056,5788,AT_RISK,2,4,5,17,580.01,2026-01-16,67,218
CUST-00745,Patrick Ford,wilkinskevin@example.net,697.617.0598,PLAN-PM,Premium Monthly,89.99,2,2025-07-09,True,GOLD,1719,3692,LOYAL,5,4,3,18,370.65,2026-01-29,54,213
CUST-00770,Paul Gonzales,daviladaniel@example.org,549.892.1640x0698,PLAN-BM,Basic Monthly,49.99,1,2025-09-06,True,GOLD,3321,3850,LOYAL,4,3,3,15,386.16,2026-01-26,57,236
CUST-00779,Andrew Reed,crawfordhaley@example.org,635.336.4235x700,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-23,True,GOLD,3682,3682,CHURNED,2,2,2,13,369.19,2026-01-10,73,191
CUST-00786,Erik Nelson,kyleparker@example.com,001-768-621-2156x495,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-26,True,PLATINUM,5311,5311,CHAMPION,5,5,5,19,532.5,2026-01-28,55,240
CUST-00789,Christopher Humphrey,james41@example.net,(830)216-0498,PLAN-CM,Corporate Monthly,149.99,3,2025-12-30,True,GOLD,1522,3326,POTENTIAL,3,2,2,14,333.68,2026-01-20,63,221
CUST-00798,Scott Gordon,andrewturner@example.org,001-969-710-5302x151,PLAN-PPO,Pay-Per-Order,0.0,0,2025-10-02,True,GOLD,4845,4845,CHAMPION,4,5,5,20,486.02,2026-01-24,59,237
CUST-00809,Brooke Ware,daniel48@example.com,001-283-505-2169,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-06,True,GOLD,3505,3505,CHURNED,2,2,2,15,351.68,2026-01-17,66,229
CUST-00811,Stephen Malone,lindamiller@example.org,405.600.4933x267,PLAN-BM,Basic Monthly,49.99,1,2025-12-03,True,GOLD,3765,3900,CHURNED,1,2,3,15,391.16,2025-12-30,84,190
CUST-00862,Teresa Wilcox,banksmeredith@example.com,+1-820-817-5307,PLAN-BM,Basic Monthly,49.99,1,2025-06-27,True,GOLD,4204,4394,LOYAL,5,3,4,16,440.6,2026-01-31,52,241
CUST-00867,Melissa Castaneda,christopher32@example.net,001-351-745-6340,PLAN-BM,Basic Monthly,49.99,1,2025-10-13,True,GOLD,3854,4350,CHAMPION,4,5,4,20,436.57,2026-01-25,58,212
CUST-00899,Laura Taylor,cruzdavid@example.org,(755)957-8645x78655,PLAN-BM,Basic Monthly,49.99,1,2025-06-11,True,GOLD,1934,2382,NEW_CUSTOMER,5,2,1,13,239.27,2026-01-29,54,241
CUST-00926,Jeffrey Henderson,patriciafreeman@example.net,001-601-677-9152x446,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-10,True,GOLD,3592,3592,POTENTIAL,3,1,2,13,360.16,2026-01-20,63,209
CUST-00938,Raymond Evans,apatterson@example.org,898-966-3420x953,PLAN-BM,Basic Monthly,49.99,1,2025-07-10,True,GOLD,3238,4269,LOYAL,5,3,4,16,428.11,2026-01-31,52,238
CUST-00955,Kyle Hamilton,paulrussell@example.com,(952)352-7410x254,PLAN-BM,Basic Monthly,49.99,1,2025-07-17,True,GOLD,2517,3258,NEW_CUSTOMER,4,1,2,12,326.72,2026-01-24,59,166
CUST-00967,Cheyenne Sharp,daniellesweeney@example.com,647-472-5084x232,PLAN-PM,Premium Monthly,89.99,2,2025-10-14,True,GOLD,4016,4478,CHAMPION,5,4,4,17,449.14,2026-01-30,53,242
